pitch_uid,game_year,game_date,plate_x,plate_z,zone,pitch_type,p_throws,type,is_bip,events,description
823420-39-4,2026,2026-08-21,-0.1374845294872745,2.3912226167731374,5.0,FC,L,S,False,,foul
823420-39-3,2026,2026-08-21,-0.1712597545531979,2.381455484997587,5.0,FF,L,S,False,,called_strike
823420-39-2,2026,2026-08-21,-0.4601673864095505,0.8902438917320223,13.0,SI,L,B,False,,ball
823097-43-4,2026,2026-08-24,0.1061409836810331,1.783024079852459,8.0,FS,R,S,False,strikeout,swinging_strike
823097-43-3,2026,2026-08-24,1.2675621513389048,1.0292374200823469,14.0,ST,R,B,False,,ball
823097-43-2,2026,2026-08-24,-0.3325889016177715,1.8483451349281008,7.0,FS,R,S,False,,swinging_strike
823097-43-1,2026,2026-08-24,-0.699899816870822,2.6805712488591364,4.0,FF,R,S,False,,called_strike
823097-22-5,2026,2026-08-24,0.2873377150965068,2.500915597165784,6.0,SL,R,X,True,field_out,hit_into_play
823097-22-4,2026,2026-08-24,-0.5106343088153773,1.886800206937892,7.0,SL,R,S,False,,foul
823097-22-3,2026,2026-08-24,-0.6821223376383694,2.5309188553714157,4.0,FF,R,S,False,,called_strike
823097-22-2,2026,2026-08-24,-0.9355670713720714,2.905057098059794,11.0,SL,R,B,False,,ball
823097-22-1,2026,2026-08-24,1.290226058183497,1.327773785784005,14.0,SL,R,B,False,,ball
823097-2-6,2026,2026-08-24,-0.6019637284429966,2.9201090567459427,1.0,FF,R,S,False,strikeout,foul_tip
823097-2-5,2026,2026-08-24,-0.040700461614809,2.9665139080997327,2.0,FF,R,S,False,,foul
823097-2-4,2026,2026-08-24,0.714131800055646,1.3657034167380555,14.0,FS,R,B,False,,ball
823097-2-3,2026,2026-08-24,-0.1582405571619934,2.654663437925551,5.0,FF,R,S,False,,foul
823097-2-2,2026,2026-08-24,0.6790780242674819,0.6981627062555753,14.0,SL,R,B,False,,ball
823097-2-1,2026,2026-08-24,0.0012425496210847,2.854711260619155,2.0,FF,R,S,False,,called_strike
823097-64-5,2026,2026-08-24,0.4124836560711437,2.716631541168002,6.0,FF,L,X,True,field_out,hit_into_play
823097-64-4,2026,2026-08-24,-0.9698370839451044,1.48063566034419,13.0,SI,L,B,False,,ball
823097-64-3,2026,2026-08-24,-1.107494589326887,2.180799483018014,13.0,FF,L,S,False,,foul
823097-64-2,2026,2026-08-24,-0.972026559378058,1.445641204180218,13.0,SI,L,B,False,,ball
823097-64-1,2026,2026-08-24,-0.8053515618362037,0.917893576462672,13.0,SI,L,B,False,,ball
823421-22-6,2026,2026-08-23,-0.2177663586975757,2.68475287378065,5.0,SI,R,S,False,strikeout,called_strike
823421-22-5,2026,2026-08-23,2.642557890724861,2.1350840586824598,14.0,ST,R,B,False,,ball
823421-22-4,2026,2026-08-23,0.1945046578927751,1.1359443175960906,14.0,CH,R,B,False,,ball
823421-22-3,2026,2026-08-23,0.5752667328620533,2.7567529743066848,3.0,SL,R,S,False,,called_strike
823421-22-2,2026,2026-08-23,0.395899585345228,4.075438746748989,12.0,FF,R,B,False,,ball
823421-22-1,2026,2026-08-23,0.6153239926355742,2.616181404212557,6.0,CU,R,S,False,,called_strike
823421-63-3,2026,2026-08-23,0.1848814421836069,1.444557876941702,14.0,CH,R,X,True,field_out,hit_into_play
823421-63-2,2026,2026-08-23,-1.5138051721480776,2.5845998193716886,11.0,CH,R,B,False,,ball
823421-63-1,2026,2026-08-23,-0.0165656991005452,3.1293884159353413,2.0,SL,R,S,False,,called_strike
823421-7-5,2026,2026-08-23,-0.198675991913256,1.7841567647241083,8.0,CU,R,X,True,field_out,hit_into_play
823421-7-4,2026,2026-08-23,1.3442170895900916,1.32535676689002,14.0,ST,R,B,False,,ball
823421-43-4,2026,2026-08-23,1.168475067281399,2.904197146167094,12.0,SI,L,X,True,field_out,hit_into_play
823421-7-3,2026,2026-08-23,-1.0353855702036403,2.808224439064807,11.0,SI,R,S,False,,foul
823421-7-2,2026,2026-08-23,0.6338936939541656,2.257443562313878,6.0,SL,R,S,False,,called_strike
823421-43-3,2026,2026-08-23,-0.1244667787210531,2.6101708911416703,5.0,ST,L,S,False,,called_strike
823421-7-1,2026,2026-08-23,1.984254586812061,1.8083627303945615,14.0,FF,R,B,False,,ball
823421-43-2,2026,2026-08-23,2.1185422428643195,3.3494568068468893,12.0,SI,L,B,False,,ball
823421-43-1,2026,2026-08-23,1.5252626561224247,2.847456600046629,12.0,ST,L,B,False,,ball
823096-14-6,2026,2026-08-26,0.5696557884831032,1.2420615644077904,14.0,ST,R,S,False,strikeout,swinging_strike
823096-14-5,2026,2026-08-26,-0.0134224133223426,2.615893822030294,5.0,FF,R,S,False,,foul
823096-14-4,2026,2026-08-26,1.4833174791073616,0.707788783852827,14.0,ST,R,B,False,,ball
823096-14-3,2026,2026-08-26,0.2712420633014112,1.319836061763728,14.0,ST,R,S,False,,swinging_strike
823096-14-2,2026,2026-08-26,0.0952856443420597,3.123705332587124,2.0,FF,R,S,False,,foul
823096-14-1,2026,2026-08-26,-2.00659449301434,3.41723079729032,11.0,SI,R,B,False,,ball
823096-66-4,2026,2026-08-26,0.0711287269206737,2.85911693874848,2.0,SI,R,X,True,field_out,hit_into_play
823096-66-3,2026,2026-08-26,-0.9805084478639629,1.9724226399459768,13.0,FC,R,S,False,,foul
823096-66-2,2026,2026-08-26,0.417554482485645,0.8775016751502525,14.0,SI,R,B,False,,ball
823096-66-1,2026,2026-08-26,0.0562471642269655,2.6153459055629678,5.0,SI,R,S,False,,foul
823096-34-6,2026,2026-08-26,-0.1687947593673993,2.105421637198745,8.0,SI,L,X,True,field_out,hit_into_play
823096-2-3,2026,2026-08-26,0.3613628160383375,4.160591630087247,12.0,FF,R,S,False,strikeout,swinging_strike
823096-34-5,2026,2026-08-26,-1.087298564803364,1.8566861516983493,13.0,SI,L,B,False,,ball
823096-34-4,2026,2026-08-26,-0.4636526067780815,0.8904177598002878,13.0,CH,L,B,False,,ball
823096-2-2,2026,2026-08-26,-0.114291846765792,3.543164161321664,11.0,FF,R,S,False,,foul
823096-34-3,2026,2026-08-26,-0.6767772351215942,1.624817374202454,7.0,CH,L,S,False,,called_strike
823096-2-1,2026,2026-08-26,-0.2169653773203109,2.992359222267223,2.0,FF,R,S,False,,swinging_strike
823096-34-2,2026,2026-08-26,-0.1911632429113301,1.640453030974948,8.0,SI,L,S,False,,called_strike
823096-50-1,2026,2026-08-26,0.7034946378335061,1.988119571081899,9.0,SI,L,X,True,field_out,hit_into_play
823096-34-1,2026,2026-08-26,-2.0816784904589727,1.3804096238457584,13.0,SL,L,B,False,,ball
823098-59-2,2026,2026-08-25,0.6452349387027754,2.527144026015738,6.0,SI,R,X,True,field_out,hit_into_play
823098-59-1,2026,2026-08-25,1.088893144123443,2.5473371568987857,12.0,ST,R,B,False,,ball
823098-35-1,2026,2026-08-25,0.5231843042994474,2.0239354019795863,9.0,FF,R,X,True,field_out,hit_into_play
823098-19-1,2026,2026-08-25,0.5189998314829979,2.7209735174406124,6.0,ST,R,X,True,field_out,hit_into_play
823098-2-4,2026,2026-08-25,1.1015699555609135,1.576611980550107,14.0,ST,R,S,False,strikeout,swinging_strike
823098-2-3,2026,2026-08-25,0.4968554719938161,2.986701648268011,3.0,FF,R,S,False,,foul
823098-2-2,2026,2026-08-25,-0.3387643160783091,2.9084630609894457,1.0,FF,R,S,False,,swinging_strike
823098-2-1,2026,2026-08-25,-0.1347324467386536,3.787447835497131,11.0,FF,R,S,False,,swinging_strike
823987-40-6,2026,2026-08-30,-0.2827910912001596,2.4105292527622137,4.0,CU,L,X,True,field_out,hit_into_play
823987-40-5,2026,2026-08-30,-0.1520851365039432,2.116873087540682,8.0,FF,L,S,False,,foul
823987-40-4,2026,2026-08-30,-0.1611611674976027,1.8557498486055717,8.0,SL,L,S,False,,foul
823987-40-3,2026,2026-08-30,0.5252731288057916,2.620885233913257,6.0,FF,L,S,False,,foul
823987-40-2,2026,2026-08-30,-0.9376725476643084,1.8856777553403368,13.0,FF,L,B,False,,ball
823987-40-1,2026,2026-08-30,0.0043439942330658,0.8509026900457486,14.0,CU,L,B,False,,ball
823987-20-2,2026,2026-08-30,0.1834456488935973,2.62671203399543,5.0,CU,L,X,True,field_out,hit_into_play
823987-20-1,2026,2026-08-30,-0.448778932752723,3.65885797267276,11.0,FF,L,S,False,,swinging_strike
823987-72-3,2026,2026-08-30,-0.8086697658670623,2.4897575605747786,4.0,FF,L,X,True,field_out,hit_into_play
823987-72-2,2026,2026-08-30,-0.9879568630878208,1.5411577559315948,13.0,SL,L,B,False,,ball
823987-58-5,2026,2026-08-30,1.122040420801997,2.836442087429229,12.0,CH,L,X,True,single,hit_into_play
823987-58-4,2026,2026-08-30,-0.1771678793075064,3.450157317945144,11.0,FF,L,S,False,,foul_tip
823987-72-1,2026,2026-08-30,-1.0388255026638848,0.656386082062224,13.0,SL,L,S,False,,swinging_strike
823987-58-3,2026,2026-08-30,-1.7799301389700763,1.327536959152547,13.0,SI,L,B,False,,ball
823987-58-2,2026,2026-08-30,-1.0439170506682929,0.5210474832894745,13.0,CH,L,B,False,,blocked_ball
823987-58-1,2026,2026-08-30,-0.1779000947492465,1.778300609352082,8.0,SL,L,S,False,,called_strike
823987-2-4,2026,2026-08-30,-1.0124665663565404,3.235359505566397,11.0,SL,L,B,False,walk,ball
823987-2-3,2026,2026-08-30,-0.829852358579263,1.0967116072067595,13.0,FF,L,B,False,,ball
823987-2-2,2026,2026-08-30,-0.0458688690208426,1.2395128900153731,13.0,FF,L,B,False,,ball
823987-2-1,2026,2026-08-30,1.0127938812750448,1.7777865904773165,14.0,FF,L,B,False,,ball
823986-35-3,2026,2026-08-29,0.5079109885187005,2.4056642287776318,6.0,ST,R,X,True,field_out,hit_into_play
823986-35-2,2026,2026-08-29,0.5713079487551946,2.241458735905682,6.0,FC,R,S,False,,foul
823986-35-1,2026,2026-08-29,-0.8376889007035709,3.265597167534155,11.0,FC,R,B,False,,ball
823986-14-6,2026,2026-08-29,-0.1423652535148934,2.5452659279951586,5.0,FC,R,X,True,field_out,hit_into_play
823986-14-5,2026,2026-08-29,2.051201124812831,1.628928847994742,14.0,FC,R,B,False,,ball
823986-14-4,2026,2026-08-29,-0.2893296986807346,1.8230067338176512,7.0,FC,R,S,False,,called_strike
823986-14-3,2026,2026-08-29,0.7604818024842377,2.635643547217392,6.0,FC,R,S,False,,called_strike
823986-14-2,2026,2026-08-29,0.4952894484778026,1.515216406970893,14.0,FC,R,B,False,,ball
823986-14-1,2026,2026-08-29,1.585918519714118,0.9737530995225674,14.0,ST,R,B,False,,ball
823986-73-3,2026,2026-08-29,0.0075419298922314,2.4825709716040265,5.0,CU,R,X,True,single,hit_into_play
823986-73-2,2026,2026-08-29,0.4218695444530494,3.246674689140378,3.0,FF,R,S,False,,foul
823986-73-1,2026,2026-08-29,0.4628308628295003,1.4559500053677024,14.0,CU,R,S,False,,swinging_strike
823986-2-5,2026,2026-08-29,-1.1036632047948458,2.291342255212136,13.0,FC,R,B,False,walk,ball
823986-2-4,2026,2026-08-29,1.2567762476608093,1.7169828887812968,14.0,ST,R,B,False,,ball
823986-2-3,2026,2026-08-29,-0.4956223874018028,2.0375955509069605,7.0,FC,R,S,False,,called_strike
823986-2-2,2026,2026-08-29,1.3891774043889205,2.4545148269294343,12.0,FC,R,B,False,,ball
823986-2-1,2026,2026-08-29,1.275387309090471,1.821852295441872,14.0,FC,R,B,False,,ball
823986-54-3,2026,2026-08-29,0.4368167833254623,1.859005261146578,9.0,FF,R,X,True,single,hit_into_play
823986-54-2,2026,2026-08-29,-0.3127397321988991,1.6935953515911073,7.0,FF,R,S,False,,called_strike
823986-54-1,2026,2026-08-29,-0.6647957909049405,3.134200725435241,1.0,FF,R,S,False,,swinging_strike
823985-39-1,2026,2026-08-28,0.5893970095110196,2.4099119227140973,6.0,FF,L,X,True,field_out,hit_into_play
823985-24-3,2026,2026-08-28,-0.1769895004084195,2.3010865973839625,5.0,FF,L,X,True,single,hit_into_play
823985-24-2,2026,2026-08-28,-0.1763536561379771,3.99265096812536,11.0,FF,L,B,False,,ball
823985-24-1,2026,2026-08-28,0.7834195206307738,1.887208906786856,9.0,CH,L,S,False,,swinging_strike
823985-55-4,2026,2026-08-28,0.2934145856433412,1.160607631323472,14.0,CU,R,S,False,strikeout,foul_tip
823985-55-3,2026,2026-08-28,1.6458330376052244,1.5447379475919971,14.0,ST,R,B,False,,ball
823985-55-2,2026,2026-08-28,0.5461980414872181,1.5384882160558797,9.0,ST,R,S,False,,swinging_strike
823985-55-1,2026,2026-08-28,-0.7146974804383295,2.5125791499916064,4.0,ST,R,S,False,,called_strike
823985-2-8,2026,2026-08-28,-0.7106947026788875,2.3946705631194494,4.0,FF,L,X,True,field_out,hit_into_play
823985-68-2,2026,2026-08-28,-0.3522520727342686,2.5512686606099826,4.0,SI,L,X,True,single,hit_into_play
823985-68-1,2026,2026-08-28,0.0959863890343643,2.630769429901343,5.0,ST,L,S,False,,called_strike
823985-2-7,2026,2026-08-28,1.598861066548806,3.5573453704684663,12.0,FF,L,S,False,,foul
823985-2-6,2026,2026-08-28,-0.7384946745142628,1.0075547804332694,13.0,SL,L,B,False,,ball
823985-2-5,2026,2026-08-28,-0.4381103667526319,1.4548913741182132,13.0,SL,L,S,False,,foul
823985-2-4,2026,2026-08-28,0.9218155081151423,3.3997723046819446,12.0,FF,L,S,False,,foul
823985-2-3,2026,2026-08-28,-0.3547207135062402,2.0898873411129357,7.0,CU,L,S,False,,swinging_strike
823985-2-2,2026,2026-08-28,1.3808328041227955,3.2679093475528296,12.0,FF,L,B,False,,ball
823985-2-1,2026,2026-08-28,0.5761112598318461,3.0523831582364074,3.0,FF,L,S,False,,called_strike
825038-34-3,2026,2026-09-01,-0.4091099518042326,2.68582649865329,4.0,FC,L,X,True,field_out,hit_into_play
825038-34-2,2026,2026-09-01,0.2675887917130153,1.1816100781524677,14.0,CH,L,B,False,,ball
825038-34-1,2026,2026-09-01,1.103959786115449,3.5713767009857333,12.0,CU,L,B,False,,ball
825038-17-5,2026,2026-09-01,-0.2558262590230537,2.0789399449868498,8.0,FC,L,X,True,field_out,hit_into_play
825038-17-4,2026,2026-09-01,1.2870946884508867,2.107860246314209,14.0,CH,L,B,False,,ball
825038-17-3,2026,2026-09-01,0.0173137672945664,3.747388958654725,12.0,FF,L,S,False,,swinging_strike
825038-17-2,2026,2026-09-01,1.0964508276321374,2.176004377348794,14.0,CH,L,B,False,,ball
825038-17-1,2026,2026-09-01,0.1101636454167316,2.138185318357613,5.0,CH,L,S,False,,called_strike
825038-2-5,2026,2026-09-01,-0.0067677283804349,3.2747835414275475,2.0,FF,L,X,True,double,hit_into_play
825038-2-4,2026,2026-09-01,-1.2796612156252496,2.580645302535153,11.0,FF,L,S,False,,foul
825038-2-3,2026,2026-09-01,1.4115574297848097,3.002243481251505,12.0,CH,L,B,False,,ball
825038-2-2,2026,2026-09-01,-0.5786652673788412,3.1874302595090804,1.0,FF,L,S,False,,foul
825038-2-1,2026,2026-09-01,-1.1137468282668537,2.642996432201598,11.0,FF,L,B,False,,ball
825038-66-6,2026,2026-09-01,-0.3805446213112866,3.5704627232190598,11.0,FF,R,X,True,field_out,hit_into_play
825038-66-5,2026,2026-09-01,-0.0894804867960594,3.2149768028420604,2.0,FC,R,S,False,,called_strike
825038-66-4,2026,2026-09-01,1.872312398064855,0.9096386905999868,14.0,SL,R,B,False,,ball
825038-66-3,2026,2026-09-01,1.090211097116082,1.1697464961417856,14.0,FC,R,B,False,,ball
825038-66-2,2026,2026-09-01,-0.7838991578188756,4.731966078677567,11.0,FF,R,B,False,,ball
825038-52-3,2026,2026-09-01,0.3249228769734729,2.5363238852782914,6.0,SI,R,X,True,field_out,hit_into_play
825038-66-1,2026,2026-09-01,0.3231328198870533,1.7944573438420943,9.0,FC,R,S,False,,called_strike
825038-52-2,2026,2026-09-01,0.3449714160802912,2.6652516810150018,6.0,SI,R,S,False,,called_strike
825038-52-1,2026,2026-09-01,-0.8122854316896786,0.5514513162821715,13.0,SI,R,B,False,,ball
825040-36-2,2026,2026-08-31,1.1130391360903429,2.4320887509408657,14.0,ST,R,X,True,field_out,hit_into_play
825040-36-1,2026,2026-08-31,-0.3860260451907025,1.6504097938123437,7.0,FC,R,B,False,,ball
825040-19-4,2026,2026-08-31,0.621016891062315,3.111457079208286,3.0,FF,R,X,True,field_out,hit_into_play
825040-19-3,2026,2026-08-31,-0.4682880885360895,4.80000492149404,11.0,FF,R,B,False,,ball
825040-19-2,2026,2026-08-31,0.7243061189540723,1.658663094724436,9.0,FC,R,S,False,,called_strike
825040-19-1,2026,2026-08-31,1.0237385427305563,2.331491131399601,14.0,FC,R,S,False,,called_strike
825040-58-4,2026,2026-08-31,-1.2318561566367203,2.5241628086144394,11.0,SI,R,B,False,walk,ball
825040-58-3,2026,2026-08-31,-0.5852711448090321,3.516184325189136,11.0,FF,R,B,False,,ball
825040-2-4,2026,2026-08-31,0.8806223657693549,1.7781698286751513,14.0,ST,R,S,False,strikeout,swinging_strike
825040-58-2,2026,2026-08-31,1.0518162803737936,1.1117155859052636,14.0,SL,R,B,False,,ball
825040-2-3,2026,2026-08-31,1.070263501355733,1.2690435457730842,14.0,FC,R,S,False,,swinging_strike
825040-58-1,2026,2026-08-31,-0.9058940860419832,2.400038632471807,13.0,SI,R,B,False,,ball
825040-2-2,2026,2026-08-31,1.1513618640568009,1.8567848390276336,14.0,FC,R,B,False,,ball
825040-2-1,2026,2026-08-31,0.7194250248161633,1.7702228305916947,9.0,FF,R,S,False,,called_strike
825037-37-5,2026,2026-09-02,-0.2434639366821041,2.981165107234492,2.0,SI,R,X,True,grounded_into_double_play,hit_into_play
825037-37-4,2026,2026-09-02,0.712875799629223,1.913765306800724,9.0,FC,R,S,False,,called_strike
825037-37-3,2026,2026-09-02,0.9588980294429664,3.233490212938772,12.0,FC,R,B,False,,ball
825037-37-2,2026,2026-09-02,-1.3605109354641838,3.637946342855229,11.0,SI,R,B,False,,ball
825037-37-1,2026,2026-09-02,0.1096991254219328,0.0865207461233077,14.0,SI,R,B,False,,blocked_ball
825037-18-4,2026,2026-09-02,1.2520607834080737,2.3439439329409,14.0,FC,R,S,False,strikeout,foul_tip
825037-18-3,2026,2026-09-02,0.6920051868853635,2.3758281356020268,6.0,SL,R,S,False,,called_strike
825037-18-2,2026,2026-09-02,-0.068339666906042,1.686190079895156,8.0,SL,R,S,False,,swinging_strike
825037-18-1,2026,2026-09-02,1.417479541780517,1.8584893898038213,14.0,FC,R,B,False,,ball
825037-57-4,2026,2026-09-02,-0.6085655044099061,1.373584639861156,13.0,CH,R,S,False,strikeout,swinging_strike
825037-57-3,2026,2026-09-02,-1.0033636347783066,1.594799903121332,13.0,SL,R,S,False,,foul
825037-57-2,2026,2026-09-02,-0.4630632519989612,3.365784872557112,11.0,FF,R,S,False,,foul
825037-2-3,2026,2026-09-02,1.652626540483062,1.2440400481788574,14.0,SL,R,S,False,strikeout,swinging_strike
825037-57-1,2026,2026-09-02,-0.6589572857835609,2.021975546216967,7.0,SI,R,S,False,,foul
825037-2-2,2026,2026-09-02,0.1205684364718165,3.3589090761652134,2.0,SL,R,S,False,,foul
825037-2-1,2026,2026-09-02,0.142763334759024,3.3821284613579303,12.0,FC,R,S,False,,called_strike
823415-40-2,2026,2026-09-07,-0.482997187633059,3.1518976808605643,1.0,FF,R,X,True,double,hit_into_play
823415-40-1,2026,2026-09-07,-0.7842301905324082,2.81025952410444,1.0,FF,R,S,False,,called_strike
823415-21-4,2026,2026-09-07,1.0199889104772122,1.4705812703195091,14.0,SL,R,S,False,strikeout,swinging_strike
823415-21-3,2026,2026-09-07,-0.4265690745211669,2.136560651065779,4.0,CU,R,S,False,,foul
823415-21-2,2026,2026-09-07,0.2590787117862049,1.3596720048461668,14.0,SL,R,B,False,,ball
823415-21-1,2026,2026-09-07,-0.2539021764323088,1.391848067727352,13.0,SI,R,S,False,,foul
823415-55-4,2026,2026-09-07,-0.4112456387789007,2.4100299599259603,4.0,SL,R,X,True,field_out,hit_into_play
823415-55-3,2026,2026-09-07,0.3176720741773368,2.262721772231962,6.0,FF,R,S,False,,foul
823415-55-2,2026,2026-09-07,-0.4230071891231753,2.467478631648129,4.0,SL,R,S,False,,called_strike
823415-55-1,2026,2026-09-07,0.8482880411642577,3.137115408326276,12.0,FF,R,B,False,,ball
823415-5-2,2026,2026-09-07,0.3258416772881837,2.924733318270797,3.0,FF,R,X,True,field_out,hit_into_play
823415-5-1,2026,2026-09-07,0.3675127159906252,2.2510129732425868,6.0,FF,R,S,False,,swinging_strike
823417-36-4,2026,2026-09-06,-0.1695534714953723,1.962448829607763,8.0,FS,R,X,True,field_out,hit_into_play
823417-36-3,2026,2026-09-06,-0.6268126643620202,1.6653404847354607,7.0,FS,R,S,False,,foul
823417-36-2,2026,2026-09-06,0.563112806211553,3.3279133971856867,3.0,FC,R,S,False,,foul
823417-36-1,2026,2026-09-06,-1.286564394481544,3.992484331682791,11.0,FF,R,S,False,,swinging_strike
823417-20-4,2026,2026-09-06,-0.0397002900160714,2.4285770992966724,5.0,FS,R,X,True,double,hit_into_play
823417-20-3,2026,2026-09-06,0.1287348438603197,2.1725270710782603,5.0,FS,R,S,False,,called_strike
823417-20-2,2026,2026-09-06,0.8828786860221052,0.982051149779922,14.0,FS,R,B,False,,ball
823417-20-1,2026,2026-09-06,0.1680577880655179,3.7970443530687934,12.0,FF,R,B,False,,ball
823417-54-6,2026,2026-09-06,-0.3590211225231449,2.486374651000197,4.0,FC,L,X,True,field_out,hit_into_play
823417-54-5,2026,2026-09-06,-0.2931617833057548,1.3774317420147215,13.0,FC,L,S,False,,foul
823417-54-4,2026,2026-09-06,0.1246382051170638,0.474206671720764,14.0,SL,L,B,False,,ball
823417-54-3,2026,2026-09-06,-0.0231353011056798,3.7449493001415193,11.0,SI,L,S,False,,foul
823417-54-2,2026,2026-09-06,0.2823428338569849,3.480170437268177,12.0,SI,L,S,False,,swinging_strike
823417-54-1,2026,2026-09-06,-1.547824883846306,1.2523722156196948,13.0,FC,L,B,False,,ball
823417-5-2,2026,2026-09-06,0.2684600156362864,1.9067438377845964,8.0,FS,R,X,True,fielders_choice,hit_into_play
823417-5-1,2026,2026-09-06,0.29140051088856,1.1432153157718692,14.0,FS,R,S,False,,swinging_strike
823419-37-6,2026,2026-09-05,-0.076929279735104,3.0522669739403767,2.0,FC,L,X,True,field_out,hit_into_play
823419-37-5,2026,2026-09-05,0.2747749867967952,0.6335816008121498,14.0,CH,L,B,False,,ball
823419-37-4,2026,2026-09-05,0.8787929055093973,4.006220908057891,12.0,FC,L,B,False,,ball
823419-37-3,2026,2026-09-05,0.1818301529445901,0.6576251196875504,14.0,CH,L,B,False,,ball
823419-37-2,2026,2026-09-05,-0.4893088074544034,3.0424623922084613,1.0,FC,L,S,False,,foul
823419-37-1,2026,2026-09-05,0.3988089162255792,2.8498114717942906,3.0,FC,L,S,False,,called_strike
823419-20-2,2026,2026-09-05,0.4721693863798613,2.1587595110765285,6.0,CH,L,X,True,single,hit_into_play
